System,Optimization method,Metric,Value
HyperCai,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0256529033493675
HyperCai,Sparse KFs with gamma=1.0,SMAPE,0.0003615676597227
HyperCai,Sparse KFs with gamma=10.0,MSE,1.0443902443901824e-07
HyperCai,Sparse KFs with gamma=10.0,Hausdorff Distance,0.018589786300655
HyperCai,Sparse KFs with gamma=10.0,SMAPE,0.0001125054117034
HyperCai,Trained Gaussian kernel,MSE,1.155807451463839e-06
HyperCai,Trained Gaussian kernel,Hausdorff Distance,0.0724350699721328
HyperCai,Trained Gaussian kernel,SMAPE,0.0010254141811768
HyperCai,Random Initialization,MSE,10.174188988861689
HyperCai,Random Initialization,Hausdorff Distance,159.0827192427952
HyperCai,Random Initialization,SMAPE,0.3126135731044175
HyperCai,Gaussian kernel with sigma=0.5,MSE,0.0026648338679758
HyperCai,Gaussian kernel with sigma=0.5,Hausdorff Distance,3.7645281222874543
HyperCai,Gaussian kernel with sigma=0.5,SMAPE,0.0027739281525106
HyperJha,Regular KFs,MSE,2.165386542547897e-05
HyperJha,Regular KFs,Hausdorff Distance,0.2590077815415085
HyperJha,Regular KFs,SMAPE,0.0038004652287349
HyperJha,Sparse KFs with gamma=0.0001,MSE,1.2242768415186584e-08
HyperJha,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0081483537810695
HyperJha,Sparse KFs with gamma=0.0001,SMAPE,0.0002453424515054
HyperJha,Sparse KFs with gamma=0.001,MSE,5.827600938527171e-09
HyperJha,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0058741868224897
HyperJha,Sparse KFs with gamma=0.001,SMAPE,0.0001027519210548
HyperJha,Sparse KFs with gamma=0.01,MSE,2.2620571968407465e-07
HyperJha,Sparse KFs with gamma=0.01,Hausdorff Distance,0.03263334245758
HyperJha,Sparse KFs with gamma=0.01,SMAPE,0.0007719607119974
HyperJha,Sparse KFs with gamma=0.1,MSE,5.969714458354963e-09
HyperJha,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0059031425727688
HyperJha,Sparse KFs with gamma=0.1,SMAPE,0.0001298932274675
HyperJha,Sparse KFs with gamma=1.0,MSE,5.493003336252913e-09
HyperJha,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0056024988064635
HyperJha,Sparse KFs with gamma=1.0,SMAPE,9.42732358676803e-05
HyperJha,Sparse KFs with gamma=10.0,MSE,2.178866799707188e-07
HyperJha,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0287197794741013
HyperJha,Sparse KFs with gamma=10.0,SMAPE,0.0005464170281138
HyperJha,Trained Gaussian kernel,MSE,1.3413871420335202e-06
HyperJha,Trained Gaussian kernel,Hausdorff Distance,0.0749335174384042
HyperJha,Trained Gaussian kernel,SMAPE,0.0015983514581727
HyperJha,Random Initialization,MSE,17.376856771781988
HyperJha,Random Initialization,Hausdorff Distance,133.1469308902729
HyperJha,Random Initialization,SMAPE,0.3719953873501896
HyperJha,Gaussian kernel with sigma=0.5,MSE,0.0063621441992648
HyperJha,Gaussian kernel with sigma=0.5,Hausdorff Distance,5.80667107587996
HyperJha,Gaussian kernel with sigma=0.5,SMAPE,0.0050321210016565
HyperLorenz,Regular KFs,MSE,3.3271262576964925e-06
HyperLorenz,Regular KFs,Hausdorff Distance,0.1028697930502367
HyperLorenz,Regular KFs,SMAPE,0.0022099488027754
HyperLorenz,Sparse KFs with gamma=0.0001,MSE,8.565397165649168e-09
HyperLorenz,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0071533704954471
HyperLorenz,Sparse KFs with gamma=0.0001,SMAPE,0.0001625822711783
HyperLorenz,Sparse KFs with gamma=0.001,MSE,5.010849615268016e-07
HyperLorenz,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0377179697970697
HyperLorenz,Sparse KFs with gamma=0.001,SMAPE,0.0010225111314983
HyperLorenz,Sparse KFs with gamma=0.01,MSE,2.0969101945517944e-05
HyperLorenz,Sparse KFs with gamma=0.01,Hausdorff Distance,0.1835656018072742
HyperLorenz,Sparse KFs with gamma=0.01,SMAPE,0.0023141777373896
HyperLorenz,Sparse KFs with gamma=0.1,MSE,3.4570203522926133e-06
HyperLorenz,Sparse KFs with gamma=0.1,Hausdorff Distance,0.1106604680917299
HyperLorenz,Sparse KFs with gamma=0.1,SMAPE,0.0020438399740315
HyperLorenz,Sparse KFs with gamma=1.0,MSE,2.08630238388543e-07
HyperLorenz,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0263874132783396
HyperLorenz,Sparse KFs with gamma=1.0,SMAPE,0.0006584998290102
HyperLorenz,Sparse KFs with gamma=10.0,MSE,5.8140467676875615e-05
HyperLorenz,Sparse KFs with gamma=10.0,Hausdorff Distance,0.533409272341539
HyperLorenz,Sparse KFs with gamma=10.0,SMAPE,0.0090372081523193
HyperLorenz,Trained Gaussian kernel,MSE,1.7296412956125134e-06
HyperLorenz,Trained Gaussian kernel,Hausdorff Distance,0.085472350895095
HyperLorenz,Trained Gaussian kernel,SMAPE,0.0017080896651808
HyperLorenz,Random Initialization,MSE,0.3461074386223143
HyperLorenz,Random Initialization,Hausdorff Distance,28.27549887364325
HyperLorenz,Random Initialization,SMAPE,0.1605649939988482
HyperLorenz,Gaussian kernel with sigma=0.5,MSE,0.0300099623134261
HyperLorenz,Gaussian kernel with sigma=0.5,Hausdorff Distance,12.28441352032139
HyperLorenz,Gaussian kernel with sigma=0.5,SMAPE,0.019790181309213
HyperLu,Regular KFs,MSE,3.4373110742743085e-05
HyperLu,Regular KFs,Hausdorff Distance,0.3996582725710458
HyperLu,Regular KFs,SMAPE,0.0026306769981158
HyperLu,Sparse KFs with gamma=0.0001,MSE,1.0840416299243155e-07
HyperLu,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0233367128550242
HyperLu,Sparse KFs with gamma=0.0001,SMAPE,0.0001179506518192
HyperLu,Sparse KFs with gamma=0.001,MSE,8.004181921048296e-06
HyperLu,Sparse KFs with gamma=0.001,Hausdorff Distance,0.1537981330108169
HyperLu,Sparse KFs with gamma=0.001,SMAPE,0.0039711471129517
HyperLu,Sparse KFs with gamma=0.01,MSE,6.9366635233413004e-09
HyperLu,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0064948616310741
HyperLu,Sparse KFs with gamma=0.01,SMAPE,9.86069686635238e-05
HyperLu,Sparse KFs with gamma=0.1,MSE,7.670779254906512e-09
HyperLu,Sparse KFs with gamma=0.1,Hausdorff Distance,0.006996952427476
HyperLu,Sparse KFs with gamma=0.1,SMAPE,6.443616827368308e-05
HyperLu,Sparse KFs with gamma=1.0,MSE,6.7432834364875735e-09
HyperLu,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0063485024259593
HyperLu,Sparse KFs with gamma=1.0,SMAPE,9.450568017787398e-05
HyperLu,Sparse KFs with gamma=10.0,MSE,6.916231912548637e-09
HyperLu,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0064395953985171
HyperLu,Sparse KFs with gamma=10.0,SMAPE,0.0001052043487224
HyperLu,Trained Gaussian kernel,MSE,1.922948122543663e-06
HyperLu,Trained Gaussian kernel,Hausdorff Distance,0.084717608212877
HyperLu,Trained Gaussian kernel,SMAPE,0.0012432377638135
HyperLu,Random Initialization,MSE,0.6641568163735501
HyperLu,Random Initialization,Hausdorff Distance,29.82162009579124
HyperLu,Random Initialization,SMAPE,0.2093940698633579
HyperLu,Gaussian kernel with sigma=0.5,MSE,0.023104647069277
HyperLu,Gaussian kernel with sigma=0.5,Hausdorff Distance,10.704196003245
HyperLu,Gaussian kernel with sigma=0.5,SMAPE,0.0124285727888434
HyperPang,Regular KFs,MSE,7.20409146571396e-07
HyperPang,Regular KFs,Hausdorff Distance,0.0556443583628367
HyperPang,Regular KFs,SMAPE,0.000619260786173
HyperPang,Sparse KFs with gamma=0.0001,MSE,1.8075606576654263e-08
HyperPang,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0116247623421203
HyperPang,Sparse KFs with gamma=0.0001,SMAPE,0.0001368963582465
HyperPang,Sparse KFs with gamma=0.001,MSE,1.3996020226695069e-08
HyperPang,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0094285502727459
HyperPang,Sparse KFs with gamma=0.001,SMAPE,0.0001380536561084
HyperPang,Sparse KFs with gamma=0.01,MSE,4.25368389401717e-08
HyperPang,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0149947395816081
HyperPang,Sparse KFs with gamma=0.01,SMAPE,0.000267908136435
HyperPang,Sparse KFs with gamma=0.1,MSE,1.0650903865539081e-08
HyperPang,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0085005329399132
HyperPang,Sparse KFs with gamma=0.1,SMAPE,0.0001328908125999
HyperPang,Sparse KFs with gamma=1.0,MSE,3.5778019488536133e-07
HyperPang,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0279369776073795
HyperPang,Sparse KFs with gamma=1.0,SMAPE,0.0006948766305752
HyperPang,Sparse KFs with gamma=10.0,MSE,8.621675765239317e-09
HyperPang,Sparse KFs with gamma=10.0,Hausdorff Distance,0.007627498356489
HyperPang,Sparse KFs with gamma=10.0,SMAPE,0.0001775892419352
HyperPang,Trained Gaussian kernel,MSE,1.398021618213429e-05
HyperPang,Trained Gaussian kernel,Hausdorff Distance,0.2227638714617567
HyperPang,Trained Gaussian kernel,SMAPE,0.0016455685790872
HyperPang,Random Initialization,MSE,2989.893291631248
HyperPang,Random Initialization,Hausdorff Distance,647.849655292796
HyperPang,Random Initialization,SMAPE,0.5058317794341624
HyperPang,Gaussian kernel with sigma=0.5,MSE,0.0097384215147877
HyperPang,Gaussian kernel with sigma=0.5,Hausdorff Distance,7.2541711546508445
HyperPang,Gaussian kernel with sigma=0.5,SMAPE,0.0078408674393556
HyperQi,Regular KFs,MSE,5.5206974621039145e-09
HyperQi,Regular KFs,Hausdorff Distance,0.0053530612345767
HyperQi,Regular KFs,SMAPE,0.0001035270781242
HyperQi,Sparse KFs with gamma=0.0001,MSE,1.3351002365159646e-08
HyperQi,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0073321422256932
HyperQi,Sparse KFs with gamma=0.0001,SMAPE,0.0001266770125365
HyperQi,Sparse KFs with gamma=0.001,MSE,1.5935290621852597e-06
HyperQi,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0750915564605478
HyperQi,Sparse KFs with gamma=0.001,SMAPE,0.0016246589156862
HyperQi,Sparse KFs with gamma=0.01,MSE,5.0212489363860885e-09
HyperQi,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0048817044116634
HyperQi,Sparse KFs with gamma=0.01,SMAPE,0.0001069139273442
HyperQi,Sparse KFs with gamma=0.1,MSE,2.9407196995368648e-06
HyperQi,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0955340047727352
HyperQi,Sparse KFs with gamma=0.1,SMAPE,0.0014611061744913
HyperQi,Sparse KFs with gamma=1.0,MSE,1.137503593231978e-05
HyperQi,Sparse KFs with gamma=1.0,Hausdorff Distance,0.1454134734829901
HyperQi,Sparse KFs with gamma=1.0,SMAPE,0.0009906007777181
HyperQi,Sparse KFs with gamma=10.0,MSE,6.81260314709972e-06
HyperQi,Sparse KFs with gamma=10.0,Hausdorff Distance,0.1157520813234542
HyperQi,Sparse KFs with gamma=10.0,SMAPE,0.0005234276537196
HyperQi,Trained Gaussian kernel,MSE,0.1018431780992399
HyperQi,Trained Gaussian kernel,Hausdorff Distance,18.04773142517875
HyperQi,Trained Gaussian kernel,SMAPE,0.0293982911994193
HyperQi,Random Initialization,MSE,11.32432536134832
HyperQi,Random Initialization,Hausdorff Distance,72.18367152316164
HyperQi,Random Initialization,SMAPE,0.3614961899852501
HyperQi,Gaussian kernel with sigma=0.5,MSE,0.1344795995498414
HyperQi,Gaussian kernel with sigma=0.5,Hausdorff Distance,19.6759733986601
HyperQi,Gaussian kernel with sigma=0.5,SMAPE,0.0458641229894087
HyperRossler,Regular KFs,MSE,3.166172752850058e-06
HyperRossler,Regular KFs,Hausdorff Distance,0.1281389821375661
HyperRossler,Regular KFs,SMAPE,0.0195720354273605
HyperRossler,Sparse KFs with gamma=0.0001,MSE,1.1971483773166336e-08
HyperRossler,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0108402619716726
HyperRossler,Sparse KFs with gamma=0.0001,SMAPE,0.0007354231220057
HyperRossler,Sparse KFs with gamma=0.001,MSE,5.4103794398109186e-09
HyperRossler,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0080105856575672
HyperRossler,Sparse KFs with gamma=0.001,SMAPE,0.0003252403541172
HyperRossler,Sparse KFs with gamma=0.01,MSE,8.127969514037136e-08
HyperRossler,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0171204819439572
HyperRossler,Sparse KFs with gamma=0.01,SMAPE,0.0003478011196858
HyperRossler,Sparse KFs with gamma=0.1,MSE,1.0324437253034171e-06
HyperRossler,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0539130685789818
HyperRossler,Sparse KFs with gamma=0.1,SMAPE,0.0322536225004847
HyperRossler,Sparse KFs with gamma=1.0,MSE,3.399611083091907e-06
HyperRossler,Sparse KFs with gamma=1.0,Hausdorff Distance,0.1134807424932785
HyperRossler,Sparse KFs with gamma=1.0,SMAPE,0.0003228030212204
HyperRossler,Sparse KFs with gamma=10.0,MSE,3.621846123897544e-05
HyperRossler,Sparse KFs with gamma=10.0,Hausdorff Distance,0.3653995444975336
HyperRossler,Sparse KFs with gamma=10.0,SMAPE,0.0064148058395974
HyperRossler,Trained Gaussian kernel,MSE,6.94973323710678e-05
HyperRossler,Trained Gaussian kernel,Hausdorff Distance,0.4875961421640225
HyperRossler,Trained Gaussian kernel,SMAPE,0.0014125449734641
HyperRossler,Random Initialization,MSE,0.1868586991000498
HyperRossler,Random Initialization,Hausdorff Distance,33.61632726139058
HyperRossler,Random Initialization,SMAPE,0.1704086906183883
HyperRossler,Gaussian kernel with sigma=0.5,MSE,0.0476174243454907
HyperRossler,Gaussian kernel with sigma=0.5,Hausdorff Distance,12.680282944403244
HyperRossler,Gaussian kernel with sigma=0.5,SMAPE,0.0080755442612222
HyperWang,Regular KFs,MSE,1.6523167255240827e-05
HyperWang,Regular KFs,Hausdorff Distance,0.266267654126225
HyperWang,Regular KFs,SMAPE,0.0004124996816128
HyperWang,Sparse KFs with gamma=0.0001,MSE,4.0582303194540394e-09
HyperWang,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.00500110858592
HyperWang,Sparse KFs with gamma=0.0001,SMAPE,7.612562069374977e-05
HyperWang,Sparse KFs with gamma=0.001,MSE,5.146505591434581e-07
HyperWang,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0350171321237008
HyperWang,Sparse KFs with gamma=0.001,SMAPE,0.0007468979627591
HyperWang,Sparse KFs with gamma=0.01,MSE,5.753467921735791e-09
HyperWang,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0059865898813044
HyperWang,Sparse KFs with gamma=0.01,SMAPE,7.781577250762944e-05
HyperWang,Sparse KFs with gamma=0.1,MSE,1.8369112610216917e-07
HyperWang,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0247440410411535
HyperWang,Sparse KFs with gamma=0.1,SMAPE,0.0005436546119429
HyperWang,Sparse KFs with gamma=1.0,MSE,7.767683911431383e-08
HyperWang,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0169342541376714
HyperWang,Sparse KFs with gamma=1.0,SMAPE,0.0001664695708854
HyperWang,Sparse KFs with gamma=10.0,MSE,2.774676580641035e-07
HyperWang,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0297261537676049
HyperWang,Sparse KFs with gamma=10.0,SMAPE,0.0006479758053064
HyperWang,Trained Gaussian kernel,MSE,6.434167188551841e-06
HyperWang,Trained Gaussian kernel,Hausdorff Distance,0.1560065114576118
HyperWang,Trained Gaussian kernel,SMAPE,0.001416938160295
HyperWang,Random Initialization,MSE,0.6644696076039577
HyperWang,Random Initialization,Hausdorff Distance,56.80261433779628
HyperWang,Random Initialization,SMAPE,0.1703668275382902
HyperWang,Gaussian kernel with sigma=0.5,MSE,0.0435766963185053
HyperWang,Gaussian kernel with sigma=0.5,Hausdorff Distance,14.868636516423951
HyperWang,Gaussian kernel with sigma=0.5,SMAPE,0.0171182668670209
HyperXu,Regular KFs,MSE,7.135705798532623e-07
HyperXu,Regular KFs,Hausdorff Distance,0.0551206614738409
HyperXu,Regular KFs,SMAPE,0.0007091598314358
HyperXu,Sparse KFs with gamma=0.0001,MSE,6.550838735396803e-07
HyperXu,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.048818643474096
HyperXu,Sparse KFs with gamma=0.0001,SMAPE,0.0009118178086987
HyperXu,Sparse KFs with gamma=0.001,MSE,2.15642763755412e-08
HyperXu,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0113816684622457
HyperXu,Sparse KFs with gamma=0.001,SMAPE,0.0001905495014921
HyperXu,Sparse KFs with gamma=0.01,MSE,1.2068469376146267e-06
HyperXu,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0513101721840473
HyperXu,Sparse KFs with gamma=0.01,SMAPE,0.0013030892507062
HyperXu,Sparse KFs with gamma=0.1,MSE,4.295020774885418e-05
HyperXu,Sparse KFs with gamma=0.1,Hausdorff Distance,0.3392566176071144
HyperXu,Sparse KFs with gamma=0.1,SMAPE,0.0052185159562957
HyperXu,Sparse KFs with gamma=1.0,MSE,1.3036459703992422e-07
HyperXu,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0237194830941811
HyperXu,Sparse KFs with gamma=1.0,SMAPE,0.0004384034317832
HyperXu,Sparse KFs with gamma=10.0,MSE,1.060664863780944e-08
HyperXu,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0083126561037
HyperXu,Sparse KFs with gamma=10.0,SMAPE,0.0001205860876011
HyperXu,Trained Gaussian kernel,MSE,0.0002614042321308
HyperXu,Trained Gaussian kernel,Hausdorff Distance,1.0311760977825202
HyperXu,Trained Gaussian kernel,SMAPE,0.0021654811523796
HyperXu,Random Initialization,MSE,9.467741929667056
HyperXu,Random Initialization,Hausdorff Distance,150.63688485214638
HyperXu,Random Initialization,SMAPE,0.3094179679816531
HyperXu,Gaussian kernel with sigma=0.5,MSE,0.0712205024319026
HyperXu,Gaussian kernel with sigma=0.5,Hausdorff Distance,19.15364676353666
HyperXu,Gaussian kernel with sigma=0.5,SMAPE,0.0221427258916726
HyperYan,Regular KFs,MSE,1.243113550468924e-05
HyperYan,Regular KFs,Hausdorff Distance,0.2282172171090881
HyperYan,Regular KFs,SMAPE,0.0046468213579399
HyperYan,Sparse KFs with gamma=0.0001,MSE,5.396682299573154e-09
HyperYan,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0056387473025124
HyperYan,Sparse KFs with gamma=0.0001,SMAPE,0.0001089569421193
HyperYan,Sparse KFs with gamma=0.001,MSE,8.281588947376496e-06
HyperYan,Sparse KFs with gamma=0.001,Hausdorff Distance,0.1779151785286169
HyperYan,Sparse KFs with gamma=0.001,SMAPE,0.0013163700931268
HyperYan,Sparse KFs with gamma=0.01,MSE,7.959289240251108e-07
HyperYan,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0536622352999643
HyperYan,Sparse KFs with gamma=0.01,SMAPE,0.0002666253474264
HyperYan,Sparse KFs with gamma=0.1,MSE,1.6185251530695771e-06
HyperYan,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0939669349049602
HyperYan,Sparse KFs with gamma=0.1,SMAPE,0.0004780772524756
HyperYan,Sparse KFs with gamma=1.0,MSE,4.964796603933401e-06
HyperYan,Sparse KFs with gamma=1.0,Hausdorff Distance,0.1355552973383602
HyperYan,Sparse KFs with gamma=1.0,SMAPE,0.0002285827352229
HyperYan,Sparse KFs with gamma=10.0,MSE,3.888515609966247e-07
HyperYan,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0388112755109808
HyperYan,Sparse KFs with gamma=10.0,SMAPE,0.0001348446903073
HyperYan,Trained Gaussian kernel,MSE,0.0092154925457604
HyperYan,Trained Gaussian kernel,Hausdorff Distance,6.139359200174991
HyperYan,Trained Gaussian kernel,SMAPE,0.0030673961484349
HyperYan,Random Initialization,MSE,0.0353196175722117
HyperYan,Random Initialization,Hausdorff Distance,9.834080606795233
HyperYan,Random Initialization,SMAPE,0.1059474192324942
HyperYan,Gaussian kernel with sigma=0.5,MSE,0.0317624291257414
HyperYan,Gaussian kernel with sigma=0.5,Hausdorff Distance,12.269298597435478
HyperYan,Gaussian kernel with sigma=0.5,SMAPE,0.0102461213383988
HyperYangChen,Regular KFs,MSE,3.754615002766079e-07
HyperYangChen,Regular KFs,Hausdorff Distance,0.0310146912542893
HyperYangChen,Regular KFs,SMAPE,0.0006446838426811
HyperYangChen,Sparse KFs with gamma=0.0001,MSE,8.614592433251796e-07
HyperYangChen,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0577922377676561
HyperYangChen,Sparse KFs with gamma=0.0001,SMAPE,0.0014055303159294
HyperYangChen,Sparse KFs with gamma=0.001,MSE,2.060816711013253e-08
HyperYangChen,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0102841294544558
HyperYangChen,Sparse KFs with gamma=0.001,SMAPE,0.00022928601369
HyperYangChen,Sparse KFs with gamma=0.01,MSE,8.741862658731383e-09
HyperYangChen,Sparse KFs with gamma=0.01,Hausdorff Distance,0.006885760270788
HyperYangChen,Sparse KFs with gamma=0.01,SMAPE,0.0001764531753924
HyperYangChen,Sparse KFs with gamma=0.1,MSE,3.158630298007721e-08
HyperYangChen,Sparse KFs with gamma=0.1,Hausdorff Distance,0.011690891671049
HyperYangChen,Sparse KFs with gamma=0.1,SMAPE,0.0002846630157903
HyperYangChen,Sparse KFs with gamma=1.0,MSE,9.614394990481042e-09
HyperYangChen,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0071291944663806
HyperYangChen,Sparse KFs with gamma=1.0,SMAPE,0.0001053177986724
HyperYangChen,Sparse KFs with gamma=10.0,MSE,2.966402642807302e-07
HyperYangChen,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0349675478689204
HyperYangChen,Sparse KFs with gamma=10.0,SMAPE,0.0003881487528464
HyperYangChen,Trained Gaussian kernel,MSE,5.846263615479128e-05
HyperYangChen,Trained Gaussian kernel,Hausdorff Distance,0.463797692645408
HyperYangChen,Trained Gaussian kernel,SMAPE,0.0018512766652674
HyperYangChen,Random Initialization,MSE,0.0067274015276417
HyperYangChen,Random Initialization,Hausdorff Distance,4.334366021246159
HyperYangChen,Random Initialization,SMAPE,0.0828047850890999
HyperYangChen,Gaussian kernel with sigma=0.5,MSE,0.0482741269071851
HyperYangChen,Gaussian kernel with sigma=0.5,Hausdorff Distance,16.103378025502007
HyperYangChen,Gaussian kernel with sigma=0.5,SMAPE,0.0153985505725873
IkedaDelay,Regular KFs,MSE,4.548533900788686e-05
IkedaDelay,Regular KFs,Hausdorff Distance,0.4251844326174328
IkedaDelay,Regular KFs,SMAPE,0.0133631691449185
IkedaDelay,Sparse KFs with gamma=0.0001,MSE,6.950906835150444e-06
